WK Level 80	WK Level 85	WK Level 90	WK Level 95	Title	Main Author	AB Book ID
29	33	38	46	赤いろうそくと人魚	小川, 未明	51005
29	33	38	48	天下一品	小川, 未明	51060
29	33	38	48	色盲検査表の話	石原, 忍	55751
29	33	38	50	ウィネッカの冬	中谷, 宇吉郎	56733
29	33	38	51	映画の普及力とは	伊丹, 万作	43869
29	33	38	56	防寒戸	中谷, 宇吉郎	57312
29	33	39	44	姨捨山	楠山, 正雄	43460
29	33	39	44	幸福のはさみ	小川, 未明	51095
29	33	39	45	黒い塔	小川, 未明	50997
29	33	39	46	雲と子守歌	小川, 未明	51554
29	33	39	46	芸術三昧即信仰	上村, 松園	49735
29	33	39	48	雪の化石２	中谷, 宇吉郎	57278
29	33	40	46	飛行機に乗る怪しい紳士	田中, 貢太郎	52269
29	33	40	48	空晴れて	小川, 未明	52073
29	33	40	48	宇宙怪人	江戸川, 乱歩	56674
29	33	40	51	再び山へ	松濤, 明	43682
29	33	40	52	露伴先生の思い出	和辻, 哲郎	49914
29	33	40	54	戦時下に於る文化運動の意義	岸田, 国士	44677
29	33	40	55	ジェームズ・ワット	石原, 純	58160
29	33	41	48	台風の子	小川, 未明	51598
29	33	41	50	映画と季感	中井, 正一	43828
29	33	41	50	私の思い出	柳原, 白蓮	58413
29	33	41	53	南極・北極・熱帯の雪	中谷, 宇吉郎	57273
29	33	41	54	黒船来航	服部, 之総	50362
29	33	41	58	室の中を歩く石	田中, 貢太郎	45562
29	33	42	50	ちょうと怒濤	小川, 未明	51075
29	33	42	51	茄子畑	片山, 広子	50152
29	33	42	52	文学に関係のない文学者	中原, 中也	55736
29	33	42	55	移転記録	岸田, 国士	44895
29	33	42	55	くつは虫	田山, 花袋	48854
29	33	43	49	少女と老兵士	小川, 未明	51582
29	33	43	58	ファルスの近代性	岸田, 国士	44565
29	33	44	54	（女）	中原, 中也	55910
29	33	44	X	新鮮な魅力	岸田, 国士	44639
29	33	48	57	アカデミイの書取	岸田, 国士	44567
29	34	38	47	三月の空の下	小川, 未明	52065
29	34	38	48	金めだか	小川, 未明	51798
29	34	38	53	編輯だより	伊藤, 野枝	57143
29	34	38	57	書簡　大杉栄宛	伊藤, 野枝	57041
29	34	39	49	貧乏を売る	山之口, 貘	56667
29	34	39	50	昔の大名の心意気	三遊亭, 円朝	50097
29	34	39	51	神経衰弱的野球美学論	坂口, 安吾	43157
29	34	39	58	稽古雑感	岸田, 国士	44395
29	34	40	46	木と鳥になった姉妹	小川, 未明	51035
29	34	40	49	親子の愛の完成	羽仁, もと子	48668
29	34	40	50	雑感	寺田, 寅彦	43536
29	34	40	53	柿	土田, 耕平	45131
29	34	41	48	灰色の姉と桃色の妹	小川, 未明	51030
29	34	41	49	宝石商	小川, 未明	51022
29	34	41	52	単純化は唯一の武器だ	小川, 未明	51807
29	34	41	56	芥川の原稿	室生, 犀星	55957
29	34	42	54	演劇アカデミイの問題	岸田, 国士	44445
29	34	42	55	私のふるさと	中谷, 宇吉郎	57294
29	34	42	59	美しき日本語と対話	岸田, 国士	44489
29	34	42	60	新劇の危機	岸田, 国士	44404
29	34	42	X	幕末維新懐古談	高村, 光雲	1550
29	34	43	51	雪に埋れた話	土田, 耕平	45143
29	34	43	52	頭と足	平林, 初之輔	43607
29	34	43	58	久保田万太郎氏著「釣堀にて」	岸田, 国士	44462
29	34	43	59	或る批評	岸田, 国士	44372
29	34	43	X	鬼無菊	北村, 四海	49241
29	34	44	59	端役	岸田, 国士	44400
29	34	45	53	「演劇」巻頭言	岸田, 国士	44691
29	34	45	54	詩と詩人	中原, 中也	55731
29	34	45	X	詩集　浚渫船	中原, 中也	55709
29	34	46	56	雄弁について	岸田, 国士	44627
29	35	39	52	編輯室より	伊藤, 野枝	57131
29	35	40	53	人類の生存競争	丘, 浅次郎	57403
29	35	40	54	砂丘	宮本, 百合子	16006
29	35	41	48	法衣	田中, 貢太郎	4479
29	35	41	49	ある眼	竹久, 夢二	1559
29	35	41	53	車蝦の茶漬け	北大路, 魯山人	49971
29	35	41	53	読んできかせる場合	小川, 未明	51818
29	35	41	55	黙然として	岸田, 国士	44834
29	35	42	44	四行詩	富永, 太郎	55498
29	35	42	56	戦争について	黒島, 伝治	45449
29	35	42	X	用捨なき観客	岸田, 国士	44379
29	35	43	50	遺言文学	葉山, 嘉樹	1819
29	35	43	52	大叫喚	岩村, 透	49212
29	35	43	56	装幀の意義	萩原, 朔太郎	1767
29	35	43	56	小生のあけくれ	北大路, 魯山人	49981
29	35	43	X	岡田糓君の個展	岸田, 国士	44435
29	35	44	55	ふらんすの女	岸田, 国士	44320
29	35	44	56	通俗性・大衆性・普遍性	岸田, 国士	44509
29	35	44	X	レオポール三世の悲劇	岸田, 国士	44647
29	35	45	52	ものぐさなきつね	小川, 未明	51084
29	35	45	X	青年青木三造	中原, 中也	55776
29	36	42	47	船の破片に残る話	小川, 未明	51672
29	36	42	52	俳優志望者メンタルテスト	岸田, 国士	44547
29	36	42	56	物言う術	岸田, 国士	43582
29	36	42	57	中野重治氏に答ふ	岸田, 国士	44530
29	36	43	54	学校劇　其の他	岸田, 国士	44326
29	36	43	55	「チロルの秋」以来	岸田, 国士	44416
29	36	43	55	鳥箱先生とフウねずみ	宮沢, 賢治	1947
29	36	43	59	小詩論	中原, 中也	50245
29	36	43	59	どんぐりと山猫	宮沢, 賢治	1925
29	36	44	56	手紙	坂本, 竜馬	51853
29	36	44	56	温情の裕かな夏目さん	内田, 魯庵	1211
29	36	44	58	“にんじん”を観て	岸田, 国士	44503
29	36	44	60	真紅な帆の帆前船	田中, 貢太郎	45609
29	36	44	X	床屋	宮沢, 賢治	4468
29	36	44	X	新秩序の創造	大杉, 栄	56692
29	36	45	53	書簡　大杉栄宛	伊藤, 野枝	57044
29	36	45	X	踏査	田山, 花袋	48729
29	36	45	X	戯曲時代去る	岸田, 国士	44543
29	36	46	X	新劇協会の舞台稽古	岸田, 国士	44337
29	36	47	59	人間と云ふ意識	伊藤, 野枝	57117
29	36	47	60	公開状	岸田, 国士	44329
29	36	47	X	少年少女におくる言葉	会津, 八一	57978
29	37	43	60	『聖書』の権威	有島, 武郎	1148
29	37	44	X	無学なお月様	薄田, 泣菫	4896
29	37	45	55	夜	原, 民喜	48486
29	37	45	X	旅人	三好, 達治	58748
29	37	46	55	出発	原, 民喜	48465
29	37	48	60	刺客蚊公之墓碑銘	正岡, 子規	50401
29	37	48	X	夜釣の怪	池田, 輝方	49203
29	37	49	X	弔辞（室生犀星）	正宗, 白鳥	60172
29	37	X	X	扁舟	三好, 達治	58754
29	38	44	57	将棋	菊池, 寛	1344
29	38	44	60	手紙	坂本, 竜馬	51399
29	38	45	59	手紙	坂本, 竜馬	51924
29	38	45	X	二人の役人	宮沢, 賢治	50765
29	38	47	X	「文壇波動調」欄記事	岸田, 国士	44393
29	39	44	X	畑のへり	宮沢, 賢治	4419
29	39	45	60	郭公のおとずれ	中谷, 宇吉郎	59578
29	39	45	X	冷かされた桃割娘	上村, 松園	49728
29	39	47	55	花屋の窓	片山, 広子	50154
29	40	45	X	二人の役人	宮沢, 賢治	1064
29	40	48	X	狢	田中, 貢太郎	4948
29	41	52	X	故郷断想	今野, 大力	55553
29	41	60	X	新憲法の解説	吉田, 茂	58903
29	42	56	X	小説の予言者	折口, 信夫	12621
30	32	36	47	星の子	小川, 未明	51055
30	32	39	48	塩を載せた船	小川, 未明	51082
30	32	40	59	苔人形	新美, 南吉	45107
30	33	37	43	遠友夜学校校歌	有島, 武郎	49995
30	33	37	53	蝉	中原, 中也	51321
30	33	38	44	お姫さまと乞食の女	小川, 未明	51083
30	33	38	51	『劉生画集及芸術観』について	和辻, 哲郎	49876
30	33	39	44	海底の魔術師	江戸川, 乱歩	56677
30	33	39	45	おかしいまちがい	小川, 未明	51059
30	33	39	47	虎の牙	江戸川, 乱歩	56672
30	33	39	47	民族優勢説の危険	新渡戸, 稲造	50897
30	33	39	48	忘られぬお国言葉	池田, 亀鑑	57997
30	33	39	50	追っかけて来る飛行機	田中, 貢太郎	52284
30	33	40	47	灰色の巨人	江戸川, 乱歩	56676
30	33	40	48	霜柱	宮本, 百合子	16018
30	33	41	45	「風知草」創作メモ	宮本, 百合子	15982
30	33	41	49	心を養う	キャロル, ルイス	55606
30	33	43	53	あとの祭り	山之口, 貘	58917
30	33	43	55	学校	今野, 大力	55547
30	33	43	58	作家山本人間有三	岸田, 国士	44580
30	33	43	59	COLLOQUE MOQUEUR	富永, 太郎	55463
30	33	44	51	燕と王子	有島, 武郎	4994
30	33	44	53	水の上	安西, 冬衛	57436
30	34	38	47	おおかみと人	小川, 未明	51045
30	34	38	49	大衆の知恵	中井, 正一	43827
30	34	39	47	あほう鳥の鳴く日	小川, 未明	51078
30	34	39	50	俳優と現代人の生活（対話Ⅴ）	岸田, 国士	44811
30	34	39	53	国会図書館の窓から	中井, 正一	49709
30	34	39	54	非文学的文士	中原, 中也	55740
30	34	39	55	腹のへった話	梅崎, 春生	59871
30	34	39	X	兵隊さん	槙本, 楠郎	49068
30	34	40	47	春になる前夜	小川, 未明	51098
30	34	40	47	怪奇四十面相	江戸川, 乱歩	56673
30	34	40	48	銭形平次捕物控	野村, 胡堂	56221
30	34	40	48	亀がアキレスに言ったこと	キャロル, ルイス	59966
30	34	40	50	ブイヨン・ドンゾール	滝沢, 敬一	59878
30	34	40	53	面とペルソナ	和辻, 哲郎	49911
30	34	40	54	雪は資源である	中谷, 宇吉郎	57313
30	34	40	56	昭和十年度劇界への指針	岸田, 国士	44896
30	34	41	47	波荒くとも	小川, 未明	51641
30	34	41	49	アフリカの文化	和辻, 哲郎	49915
30	34	41	49	哀れなトンマ先生	坂口, 安吾	43147
30	34	41	50	抗議する義務	中谷, 宇吉郎	59192
30	34	41	51	平野義太郎宛書簡	野呂, 栄太郎	4452
30	34	41	53	鰻の話	北大路, 魯山人	49959
30	34	41	53	書物の倫理	三木, 清	50537
30	34	41	53	ファシズムとは何か	オーウェル, ジョージ	59406
30	34	41	54	「詩歌の午後」について	岸田, 国士	44676
30	34	41	55	待っていた一つの風景	今野, 大力	55568
30	34	41	55	わが心のなかの白鳥碑	佐藤, 春夫	59312
30	34	41	57	映画雑感（Ⅴ）	寺田, 寅彦	43278
30	34	42	50	アトモス	原, 民喜	48438
30	34	42	50	問屋種切れ	岸田, 国士	44544
30	34	42	50	巨椋池の蓮	和辻, 哲郎	49883
30	34	42	53	短篇小説は何故不振か	佐藤, 春夫	58826
30	34	42	54	カットの文法	中井, 正一	43831
30	34	42	59	何を作品に求むべきか	小川, 未明	51775
30	34	43	50	幸福に暮らした二人	小川, 未明	51077
30	34	43	50	夕ぐれの明るさに憶う	今野, 大力	55581
30	34	43	51	雪割草の花	石川, 欣一	57357
30	34	43	52	探偵物語の処女作	黒岩, 涙香	43540
30	34	43	53	「はつ恋」解説	神西, 清	50191
30	34	43	55	茶の本	村岡, 博	49187
30	34	43	57	空中に消えた兵曹	田中, 貢太郎	45527
30	34	43	58	稽古のしかた	岸田, 国士	44499
30	34	43	X	探偵小説思い出話	山本, 禾太郎	49702
30	34	43	X	中村・阪中二君のこと	岸田, 国士	44556
30	34	43	X	文化とはどういふことか	岸田, 国士	44672
30	34	44	56	教育映画について	寺田, 寅彦	43279
30	34	44	57	鸚鵡のイズム	寺田, 寅彦	43249
30	34	45	55	岸辺	蔵原, 伸二郎	56984
30	34	45	56	男…は疲れている	宮本, 百合子	15955
30	34	46	X	コクトオの『声』その他を聴く	岸田, 国士	44484
30	34	47	60	菊岡久利著「貧時交」	中原, 中也	55629
30	34	47	X	寄席の没落	田中, 貢太郎	45543
30	34	47	X	行倒の商売	三遊亭, 円朝	50100
30	35	38	55	ピッチの様に	宮本, 百合子	16008
30	35	39	46	平野義太郎宛書簡	野呂, 栄太郎	4456
30	35	39	49	私の碁	坂口, 安吾	43148
30	35	40	46	物のいわれ	楠山, 正雄	18390
30	35	40	53	北海道の「俊寛」	小林, 多喜二	51178
30	35	41	52	貧乏線に終始して	小川, 未明	51814
30	35	41	X	寄贈雑誌	伊藤, 野枝	56969
30	35	42	51	手紙	坂本, 竜馬	51956
30	35	42	54	アラン島	片山, 広子	49516
30	35	42	54	能面の様式	和辻, 哲郎	49907
30	35	42	54	太宰治情死考	坂口, 安吾	43137
30	35	42	55	手紙	坂本, 竜馬	51421
30	35	42	55	いなせな縞の初鰹	北大路, 魯山人	49958
30	35	42	55	著作権の精神的擁護	岸田, 国士	44555
30	35	42	57	湯豆腐のやり方	北大路, 魯山人	51159
30	35	42	X	翻訳について	岸田, 国士	44519
30	35	43	50	図書館に生きる道	中井, 正一	43712
30	35	43	50	神さんが降りてきた。	植松, 真人	434
30	35	43	54	春の鳥	国木田, 独歩	1057
30	35	43	55	車室	漢那, 浪笛	1423
30	35	43	55	海からきた卵	塚原, 健二郎	57857
30	35	43	56	伝不習乎	北大路, 魯山人	49987
30	35	43	56	笑について	岸田, 国士	44855
30	35	43	56	赤とピンクの世界	片山, 広子	50141
30	35	43	56	スポーツ・文学・政治	坂口, 安吾	43171
30	35	43	58	再婚	牧野, 信一	45420
30	35	43	58	新劇界の昨今	岸田, 国士	44491
30	35	43	60	身についたもの	片山, 広子	49514
30	35	44	49	消えた美しい不思議なにじ	小川, 未明	51031
30	35	44	58	金の猫の鬼	豊島, 与志雄	45057
30	35	44	X	二科狂想行進曲	寺田, 寅彦	43285
30	35	45	53	百日紅	高浜, 虚子	50274
30	35	45	53	本因坊秀哉	野上, 彰	58932
30	35	45	53	書簡　大杉栄宛	伊藤, 野枝	57039
30	35	45	55	出帆	芥川, 竜之介	160
30	35	45	X	悩みと死の微笑	岸田, 国士	44418
30	35	47	X	私の事	中原, 中也	55784
30	35	47	X	地獄の門	原, 民喜	48468
30	35	47	X	文明史の教訓	大隈, 重信	58114
30	35	48	X	「白秋詩集」第一巻解題	北原, 白秋	55611
30	35	48	X	三等車の中（スケッチ）	中原, 中也	55774
30	35	49	X	河上に呈する詩論	中原, 中也	50256
30	36	39	51	北斗と南斗星	田中, 貢太郎	1616
30	36	40	51	幕末維新懐古談	高村, 光雲	1548
30	36	40	54	死霊	小泉, 八雲	59427
30	36	40	55	のぞき眼鏡	土田, 耕平	45134
30	36	41	47	赤い姫と黒い皇子	小川, 未明	51066
30	36	41	51	切捨御免	坂口, 安吾	43142
30	36	41	58	選挙漫談	黒島, 伝治	45448
30	36	42	51	雪女	田中, 貢太郎	4947
30	36	42	52	「チロルの秋」上演当時の思ひ出	岸田, 国士	44419
30	36	42	55	危機を救ふもの	岸田, 国士	44513
30	36	42	57	寺田寅彦	和辻, 哲郎	52124
30	36	43	52	走るノート	岸田, 国士	44412
30	36	43	53	我が人生観	坂口, 安吾	43197
30	36	43	53	幽霊滝の伝説	小泉, 八雲	59432
30	36	43	53	新文化建設の方向	岸田, 国士	44655
30	36	43	55	鳩の鳴く時計	宮原, 晃一郎	45162
30	36	43	56	正に芸術の試煉期	小川, 未明	51781
30	36	43	57	鵺	楠山, 正雄	18342
30	36	43	58	羅漢寺	今野, 大力	55572
30	36	43	X	仔牛	新美, 南吉	45111
30	36	44	51	峠	土田, 耕平	45137
30	36	44	52	温浴	坂口, 安吾	43188
30	36	44	55	カイロ団長	宮沢, 賢治	1918
30	36	44	56	手紙	坂本, 竜馬	51786
30	36	44	57	『注文の多い料理店』新刊案内	宮沢, 賢治	43734
30	36	45	57	「温室の前」の人物について	岸田, 国士	44890
30	36	45	58	黄金鳥	鈴木, 三重吉	1529
30	36	45	60	石油ランプ	寺田, 寅彦	43253
30	36	45	60	当今の劇壇をこのままに	岡本, 綺堂	49541
30	36	45	X	文字と速力と文学	坂口, 安吾	56818
30	36	46	X	Resignation の説	森, 鴎外	45272
30	36	46	X	家庭愛増進術	岡本, かの子	4551
30	36	47	55	手紙	坂本, 竜馬	51958
30	36	47	59	身の上や	長谷川, 伸	55836
30	36	47	59	ミケル祭の聖者	片山, 広子	49519
30	36	47	59	築地座の『旧友』	岸田, 国士	44472
30	36	47	X	逢状	吉井, 勇	51235
30	36	48	X	言葉言葉言葉	岸田, 国士	44316
30	37	43	51	虎の話	芥川, 竜之介	168
30	37	43	54	横臥合掌	富永, 太郎	55469
30	37	43	55	武者ぶるい論	坂口, 安吾	56817
30	37	43	57	電車	宮沢, 賢治	4467
30	37	43	60	鮎の食い方	北大路, 魯山人	49953
30	37	43	X	頌歌	富永, 太郎	55474
30	37	43	X	ラヂオ・ドラマ選者の言葉	岸田, 国士	44502
30	37	44	54	社日桜	河井, 寛次郎	58098
30	37	44	55	源氏物語	紫式部, 	5042
30	37	44	55	狂言の買冠	三遊亭, 円朝	50083
30	37	44	X	三色旗	三好, 達治	58608
30	37	44	X	木曽の一平	豊島, 与志雄	45059
30	37	45	55	林檎のうた	片山, 広子	50158
30	37	45	55	こほろぎの死	村山, 籌子	44965
30	37	45	55	伊豆の伊東へ	今野, 大力	55530
30	37	45	55	滝田哲太郎君	芥川, 竜之介	43382
30	37	45	56	曇天	宮本, 百合子	16025
30	37	45	58	小唄のレコード	九鬼, 周造	4403
30	37	45	59	志賀直哉に文学の問題はない	坂口, 安吾	43141
30	37	45	X	星座	今野, 大力	55601
30	37	45	X	夏の夜の話	中原, 中也	55779
30	37	46	55	手紙	坂本, 竜馬	51953
30	37	46	55	山想う心	松濤, 明	1906
30	37	46	57	十年……	久保田, 万太郎	56661
30	37	46	60	フランケンシュタイン	宍戸, 儀一	50479
30	37	46	X	子に与ふ	北, 一輝	517
30	37	46	X	忘れられたる感情	小川, 未明	51771
30	37	47	X	位牌と鼠	田中, 貢太郎	45550
30	37	48	59	自問自答	岸田, 国士	44346
30	37	48	X	書簡　大杉栄宛	伊藤, 野枝	56999
30	37	50	X	白い呼吸	原, 民喜	48467
30	37	50	X	偉大なる近代劇場人	岸田, 国士	44566
30	37	56	X	或る日の動物園	岸田, 国士	44401
30	38	43	48	歪んだ窓	山川, 方夫	59448
30	38	43	55	『言林』跋	新村, 出	58500
30	38	43	X	鴨　三	三好, 達治	58744
30	38	45	54	「刺青殺人事件」を評す	坂口, 安吾	43149
30	38	45	59	（七銭でバットを買つて）	中原, 中也	51350
30	38	46	55	通魔	田中, 貢太郎	45600
30	38	46	59	書簡　大杉栄宛	伊藤, 野枝	57005
30	38	46	X	母の変死	田中, 貢太郎	45537
30	38	47	X	鳩	原, 民喜	48495
30	38	47	X	堺水族館の歌	安西, 冬衛	57434
30	38	48	X	朔太郎の思ひ出	佐藤, 春夫	59396
30	38	48	X	「博物誌」の序に代へて	岸田, 国士	44877
30	38	49	X	北越雪譜	岡田, 武松	59112
30	38	53	X	勤労と文化	岸田, 国士	44671
30	39	45	56	池を掘る	片山, 広子	49504
30	39	45	56	熱情的なフーガ	富永, 太郎	55477
30	39	45	60	おきなぐさ	宮沢, 賢治	1085
30	39	46	59	一ノ倉沢南稜	松濤, 明	45385
30	39	46	X	地山謙	片山, 広子	49508
30	39	46	X	お母さんの思ひ出	土田, 耕平	45138
30	39	50	X	我邦感傷主義寸感	中原, 中也	55737
30	39	52	X	立秋	三好, 達治	58607
30	39	56	X	学規	会津, 八一	57976
30	39	X	X	書翰	横光, 利一	59892
30	40	44	56	月夜のでんしんばしら	宮沢, 賢治	43756
30	40	45	55	手紙	坂本, 竜馬	51397
30	40	45	60	狐	新美, 南吉	632
30	40	50	X	別離	中原, 中也	51330
30	42	47	X	堀切橋の怪異	田中, 貢太郎	45563
30	42	49	X	よく利く薬とえらい薬	宮沢, 賢治	4441
31	32	43	X	「ああしんど」	池田, 蕉園	49202
31	33	36	42	女性の力	岸田, 国士	44623
31	33	39	46	母性愛の蟹	中谷, 宇吉郎	57276
31	33	42	53	横光君といふ人	岸田, 国士	44748
31	34	38	54	国際雪氷委員会のことなど	中谷, 宇吉郎	57285
31	34	39	49	鍋料理の話	北大路, 魯山人	49988
31	34	39	51	「別居」について	伊藤, 野枝	4885
31	34	39	53	成層圏飛行と私のメモ	海野, 十三	43762
31	34	39	57	三十六年前	森下, 雨村	57173
31	34	40	45	心の芽	小川, 未明	51563
31	34	40	47	サーカスの怪人	江戸川, 乱歩	56680
31	34	40	52	親友たち	スミス, コードウェイナー	59177
31	34	40	52	岩波茂雄宛書簡	野呂, 栄太郎	4411
31	34	40	55	将来の日本	新島, 襄	49691
31	34	41	48	三十年後の東京	海野, 十三	1227
31	34	41	50	ヘルムホルツ	石原, 純	58047
31	34	41	52	選後に	岸田, 国士	44817
31	34	42	52	Ｓ夫人への手紙［別稿］	岸田, 国士	44751
31	34	42	55	塩の風趣	中谷, 宇吉郎	57263
31	34	43	54	人物埴輪の眼	和辻, 哲郎	49894
31	34	43	55	広告	伊丹, 万作	50251
31	34	43	X	旧聞日本橋	長谷川, 時雨	4353
31	34	43	X	仏蘭西文学と僕	芥川, 竜之介	56820
31	34	44	X	横槍一本	岸田, 国士	44341
31	34	48	56	「思はざる収穫」について	岸田, 国士	44526
31	35	39	54	日本推理小説の曲り角	十返, 肇	56567
31	35	39	54	軍服を着た百姓源造の除隊	今野, 大力	55526
31	35	40	48	ニャルラトホテプ	ラヴクラフト, ハワード・フィリップス	56839
31	35	40	50	ビルヂングと月	牧野, 信一	45297
31	35	40	51	小泉八雲に就てのノート	佐藤, 春夫	58592
31	35	40	54	大田垣蓮月尼のこと	上村, 松園	49742
31	35	40	58	針金細工の詩	佐藤, 春夫	58822
31	35	41	50	自由なる空想	小川, 未明	51806
31	35	41	51	「もく星」号の謎	中谷, 宇吉郎	57281
31	35	41	51	日本の全ての方々へ	ガンジー, マハトマ	58703
31	35	41	55	ラヴォアジエ	石原, 純	58022
31	35	42	53	我等と日本	横光, 利一	56937
31	35	42	53	国語学と国語教育	時枝, 誠記	58880
31	35	42	54	西荻随筆	坂口, 安吾	43151
31	35	42	54	生物学的の見方	丘, 浅次郎	57421
31	35	42	55	寄贈書籍紹介	伊藤, 野枝	56234
31	35	42	55	イエスとペテロ	片山, 広子	50159
31	35	43	51	菊池さんのおもひで	片山, 広子	50147
31	35	43	51	どこかに生きながら	小川, 未明	51632
31	35	43	52	ロバート・ボイル	石原, 純	58023
31	35	43	53	「焚書時代」の出現	中井, 正一	43723
31	35	43	55	雨粒	石原, 純	58156
31	35	43	56	私の履歴書	中谷, 宇吉郎	57295
31	35	43	56	冬の法隆寺詣で	正宗, 白鳥	58313
31	35	43	57	望ましい音楽	信時, 潔	58854
31	35	43	58	「ぶどう畑のぶどう作り」後記	岸田, 国士	50682
31	35	44	51	マギーさんのオムレツ。	植松, 真人	18343
31	35	44	58	フランス料理について	北大路, 魯山人	50019
31	35	44	60	「黒死館殺人事件」序	甲賀, 三郎	49263
31	35	45	X	ポルト・リシュとクウルトリイヌ	岸田, 国士	44539
31	35	46	55	現代と浄土宗	佐藤, 春夫	58311
31	35	46	X	青年の元気で奮闘する我輩の一日	大隈, 重信	58106
31	35	48	60	巴里の新年	岸田, 国士	44475
31	35	49	60	世界の「料理王逝く」ということから	北大路, 魯山人	49984
31	35	49	X	『馬』と『二十六番館』	岸田, 国士	44602
31	36	39	53	田舎から東京を見る	黒島, 伝治	45440
31	36	40	50	『言林』新版序	新村, 出	58502
31	36	41	46	十三年	山川, 方夫	59079
31	36	41	48	田原藤太	楠山, 正雄	18338
31	36	41	49	清水幾太郎さんへの手紙	三好, 十郎	49706
31	36	41	51	衰えてきた日本料理は救わねばならぬ	北大路, 魯山人	49964
31	36	41	X	新派劇と新派俳優	岸田, 国士	44573
31	36	42	52	婦人と職業	倉田, 百三	43135
31	36	42	52	近頃感じたこと	小川, 未明	51808
31	36	42	52	「悲劇喜劇」発刊について	岸田, 国士	44553
31	36	42	53	明治大学文芸科に演劇映画科を新設する件	岸田, 国士	44609
31	36	42	55	編輯室より	伊藤, 野枝	57137
31	36	42	55	宗教と科学についての所感	岸田, 国士	44660
31	36	42	58	異性間の友情と恋愛	岸田, 国士	44590
31	36	42	60	遍歴	原, 民喜	48500
31	36	43	48	港に着いた黒んぼ	小川, 未明	51018
31	36	43	50	四十年前のエキスカージョン	和辻, 哲郎	55762
31	36	43	53	芸術の人間学的考察	中井, 正一	43876
31	36	43	53	鳥井さんのことなど	中谷, 宇吉郎	57264
31	36	43	54	水海道古称	柳田, 国男	58445
31	36	43	56	雨滴	宮本, 百合子	16026
31	36	43	56	武鑑譜	服部, 之総	50369
31	36	43	56	新劇運動の二つの道	岸田, 国士	44399
31	36	43	57	野球時代	寺田, 寅彦	1692
31	36	43	57	劇的伝統と劇的因襲	岸田, 国士	44378
31	36	43	58	舌打する	蘭, 郁二郎	43431
31	36	43	58	批評家・作家・劇場人	岸田, 国士	44443
31	36	43	59	日本の新劇	岸田, 国士	44514
31	36	43	59	触覚について	宮城, 道雄	58006
31	36	43	X	「美しかれ、悲しかれ」	堀, 辰雄	4846
31	36	44	52	民族の発展と理科	丘, 浅次郎	57426
31	36	44	55	感想	岸田, 国士	44753
31	36	44	55	私の机	岡本, 綺堂	49520
31	36	44	55	人間性の深奥に立って	小川, 未明	51777
31	36	44	56	国際射的大競技	小酒井, 不木	56519
31	36	44	58	告げ人	伊藤, 左千夫	56539
31	36	44	59	我が人生観	坂口, 安吾	43196
31	36	44	59	編輯室より	伊藤, 野枝	57134
31	36	44	59	博物誌あとがき	岸田, 国士	43596
31	36	44	59	忠五郎のはなし	小泉, 八雲	59430
31	36	44	X	灯火節	片山, 広子	49142
31	36	44	X	『十八時の音楽浴』の作者の言葉	海野, 十三	43665
31	36	45	53	活動写真	淡島, 寒月	4953
31	36	45	54	易と手相	菊池, 寛	1342
31	36	45	58	蛆の効用	寺田, 寅彦	52234
31	36	45	58	未完成な現代劇	岸田, 国士	44339
31	36	45	X	古本屋	中原, 中也	55782
31	36	45	X	馬地獄	織田, 作之助	4414
31	36	46	56	常識	小泉, 八雲	59428
31	36	46	57	最もよく系統づけられた戯曲叢書	岸田, 国士	44402
31	36	46	58	過去となつたアイルランド文学	片山, 広子	49505
31	36	46	59	船中八策	坂本, 竜馬	52155
31	36	46	X	外交の方針	大隈, 重信	57985
31	36	46	X	飲料のはなし	佐藤, 春夫	58855
31	36	46	X	女優リイヌ・ノロのこと	岸田, 国士	44500
31	36	47	55	書簡　大杉栄宛	伊藤, 野枝	57043
31	36	47	X	川口一郎君の『二十六番館』	岸田, 国士	44606
31	36	48	59	正月の思い出	岡本, 綺堂	49545
31	36	48	59	「悲劇喜劇」の編輯者として	岸田, 国士	44552
31	36	51	X	『同志の人々』	岸田, 国士	44327
31	37	41	55	I can speak	太宰, 治	1572
31	37	41	55	手紙	坂本, 竜馬	51954
31	37	41	56	昔尊く	上村, 松園	49725
31	37	42	50	とびよ鳴け	小川, 未明	51629
31	37	42	53	戦争中止を望む	伊丹, 万作	1193
31	37	42	54	ラジオ・ドラマ私見	岸田, 国士	44846
31	37	42	57	文化政策展開の方向	岸田, 国士	44661
31	37	43	50	登山の朝	辻村, 伊助	1680
31	37	43	52	日本文化と科学的思想	石原, 純	55750
31	37	43	54	謎の街	松本, 泰	1909
31	37	43	54	公孫樹	石川, 啄木	52298
31	37	43	54	言葉の魅力	岸田, 国士	44506
31	37	43	55	あの時分	国木田, 独歩	1044
31	37	43	56	かれいの贈物	九鬼, 周造	4400
31	37	43	56	掏摸と泥棒たち	片山, 広子	50148
31	37	43	57	歌詞とその曲	信時, 潔	58853
31	37	43	57	図書館法楽屋話	中井, 正一	43728
31	37	43	X	海坊主	田中, 貢太郎	45524
31	37	43	X	『紙風船』について	岸田, 国士	44533
31	37	43	X	『マダム・ボワリーの故郷』	田山, 花袋	48690
31	37	44	53	栄螺	田畑, 修一郎	1666
31	37	44	56	婦人に対する実業思想の急務	大隈, 重信	58084
31	37	44	57	鎖工場	大杉, 栄	1007
